flight_id,departure_city,departure_country,arrival_city,arrival_country,price,class_name,price_rate,weight_allowed,number_of_meals,departure_date,departure_time,duration,departure_datetime,detailed_route
1,Karachi,Pakistan,Karachi,Pakistan,650,Economy,1,30 kg,1,10/1/2024,23:57:00,0 days 16:00:00,10/1/2024 23:57,Karachi Pakistan to Karachi Pakistan | Class: Economy | Price: 650 | Departure: 2024-10-01 23:57:00 | Duration: 0 days 16:00:00
403,Abu Dhabi,UAE,Damascus,Syria,291,Business,2,40 kg,2,11/7/2025,12:44:00,0 days 05:00:00,11/7/2025 12:44,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 291 | Departure: 2025-11-07 12:44:00 | Duration: 0 days 05:00:00
431,Abu Dhabi,UAE,Damascus,Syria,124,Economy,1,30 kg,1,12/5/2025,13:14:00,0 days 13:00:00,12/5/2025 13:14,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 124 | Departure: 2025-12-05 13:14:00 | Duration: 0 days 13:00:00
431,Abu Dhabi,UAE,Damascus,Syria,124,Business,2,40 kg,2,12/5/2025,13:14:00,0 days 13:00:00,12/5/2025 13:14,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 124 | Departure: 2025-12-05 13:14:00 | Duration: 0 days 13:00:00
486,Abu Dhabi,UAE,Damascus,Syria,383,Economy,1,30 kg,1,1/29/2026,17:49:00,0 days 13:00:00,1/29/2026 17:49,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 383 | Departure: 2026-01-29 17:49:00 | Duration: 0 days 13:00:00
486,Abu Dhabi,UAE,Damascus,Syria,383,Business,2,40 kg,2,1/29/2026,17:49:00,0 days 13:00:00,1/29/2026 17:49,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 383 | Departure: 2026-01-29 17:49:00 | Duration: 0 days 13:00:00
536,Abu Dhabi,UAE,Damascus,Syria,437,Economy,1,30 kg,1,3/20/2026,18:22:00,0 days 13:00:00,3/20/2026 18:22,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 437 | Departure: 2026-03-20 18:22:00 | Duration: 0 days 13:00:00
536,Abu Dhabi,UAE,Damascus,Syria,437,Business,2,40 kg,2,3/20/2026,18:22:00,0 days 13:00:00,3/20/2026 18:22,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 437 | Departure: 2026-03-20 18:22:00 | Duration: 0 days 13:00:00
578,Abu Dhabi,UAE,Damascus,Syria,452,Economy,1,30 kg,1,5/1/2026,18:20:00,0 days 12:00:00,5/1/2026 18:20,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 452 | Departure: 2026-05-01 18:20:00 | Duration: 0 days 12:00:00
578,Abu Dhabi,UAE,Damascus,Syria,452,Business,2,40 kg,2,5/1/2026,18:20:00,0 days 12:00:00,5/1/2026 18:20,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 452 | Departure: 2026-05-01 18:20:00 | Duration: 0 days 12:00:00
623,Abu Dhabi,UAE,Damascus,Syria,219,Economy,1,30 kg,1,6/15/2026,15:14:00,0 days 08:00:00,6/15/2026 15:14,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 219 | Departure: 2026-06-15 15:14:00 | Duration: 0 days 08:00:00
623,Abu Dhabi,UAE,Damascus,Syria,219,Business,2,40 kg,2,6/15/2026,15:14:00,0 days 08:00:00,6/15/2026 15:14,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 219 | Departure: 2026-06-15 15:14:00 | Duration: 0 days 08:00:00
650,Abu Dhabi,UAE,Damascus,Syria,127,Economy,1,30 kg,1,7/12/2026,15:14:00,0 days 02:00:00,7/12/2026 15:14,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 127 | Departure: 2026-07-12 15:14:00 | Duration: 0 days 02:00:00
650,Abu Dhabi,UAE,Damascus,Syria,127,Business,2,40 kg,2,7/12/2026,15:14:00,0 days 02:00:00,7/12/2026 15:14,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 127 | Departure: 2026-07-12 15:14:00 | Duration: 0 days 02:00:00
742,Abu Dhabi,UAE,Damascus,Syria,345,Economy,1,30 kg,1,10/12/2026,7:41:00,0 days 11:00:00,10/12/2026 7:41,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 345 | Departure: 2026-10-12 07:41:00 | Duration: 0 days 11:00:00
742,Abu Dhabi,UAE,Damascus,Syria,345,Business,2,40 kg,2,10/12/2026,7:41:00,0 days 11:00:00,10/12/2026 7:41,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 345 | Departure: 2026-10-12 07:41:00 | Duration: 0 days 11:00:00
768,Abu Dhabi,UAE,Damascus,Syria,356,Economy,1,30 kg,1,11/7/2026,14:04:00,0 days 01:00:00,11/7/2026 14:04,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 356 | Departure: 2026-11-07 14:04:00 | Duration: 0 days 01:00:00
768,Abu Dhabi,UAE,Damascus,Syria,356,Business,2,40 kg,2,11/7/2026,14:04:00,0 days 01:00:00,11/7/2026 14:04,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 356 | Departure: 2026-11-07 14:04:00 | Duration: 0 days 01:00:00
799,Abu Dhabi,UAE,Damascus,Syria,493,Economy,1,30 kg,1,12/8/2026,18:34:00,0 days 14:00:00,12/8/2026 18:34,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 493 | Departure: 2026-12-08 18:34:00 | Duration: 0 days 14:00:00
799,Abu Dhabi,UAE,Damascus,Syria,493,Business,2,40 kg,2,12/8/2026,18:34:00,0 days 14:00:00,12/8/2026 18:34,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 493 | Departure: 2026-12-08 18:34:00 | Duration: 0 days 14:00:00
849,Abu Dhabi,UAE,Damascus,Syria,361,Economy,1,30 kg,1,1/27/2027,11:42:00,0 days 10:00:00,1/27/2027 11:42,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 361 | Departure: 2027-01-27 11:42:00 | Duration: 0 days 10:00:00
849,Abu Dhabi,UAE,Damascus,Syria,361,Business,2,40 kg,2,1/27/2027,11:42:00,0 days 10:00:00,1/27/2027 11:42,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 361 | Departure: 2027-01-27 11:42:00 | Duration: 0 days 10:00:00
861,Abu Dhabi,UAE,Damascus,Syria,154,Economy,1,30 kg,1,2/8/2027,20:28:00,0 days 03:00:00,2/8/2027 20:28,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 154 | Departure: 2027-02-08 20:28:00 | Duration: 0 days 03:00:00
861,Abu Dhabi,UAE,Damascus,Syria,154,Business,2,40 kg,2,2/8/2027,20:28:00,0 days 03:00:00,2/8/2027 20:28,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 154 | Departure: 2027-02-08 20:28:00 | Duration: 0 days 03:00:00
899,Abu Dhabi,UAE,Damascus,Syria,423,Economy,1,30 kg,1,3/18/2027,8:18:00,0 days 03:00:00,3/18/2027 8:18,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 423 | Departure: 2027-03-18 08:18:00 | Duration: 0 days 03:00:00
899,Abu Dhabi,UAE,Damascus,Syria,423,Business,2,40 kg,2,3/18/2027,8:18:00,0 days 03:00:00,3/18/2027 8:18,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 423 | Departure: 2027-03-18 08:18:00 | Duration: 0 days 03:00:00
910,Abu Dhabi,UAE,Damascus,Syria,261,Economy,1,30 kg,1,3/29/2027,5:44:00,0 days 11:00:00,3/29/2027 5:44,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 261 | Departure: 2027-03-29 05:44:00 | Duration: 0 days 11:00:00
910,Abu Dhabi,UAE,Damascus,Syria,261,Business,2,40 kg,2,3/29/2027,5:44:00,0 days 11:00:00,3/29/2027 5:44,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 261 | Departure: 2027-03-29 05:44:00 | Duration: 0 days 11:00:00
918,Abu Dhabi,UAE,Damascus,Syria,96,Economy,1,30 kg,1,4/6/2027,5:57:00,0 days 04:00:00,4/6/2027 5:57,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 96 | Departure: 2027-04-06 05:57:00 | Duration: 0 days 04:00:00
918,Abu Dhabi,UAE,Damascus,Syria,96,Business,2,40 kg,2,4/6/2027,5:57:00,0 days 04:00:00,4/6/2027 5:57,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 96 | Departure: 2027-04-06 05:57:00 | Duration: 0 days 04:00:00
936,Abu Dhabi,UAE,Damascus,Syria,322,Economy,1,30 kg,1,4/24/2027,20:30:00,0 days 14:00:00,4/24/2027 20:30,Abu Dhabi UAE to Damascus Syria | Class: Economy | Price: 322 | Departure: 2027-04-24 20:30:00 | Duration: 0 days 14:00:00
936,Abu Dhabi,UAE,Damascus,Syria,322,Business,2,40 kg,2,4/24/2027,20:30:00,0 days 14:00:00,4/24/2027 20:30,Abu Dhabi UAE to Damascus Syria | Class: Business | Price: 322 | Departure: 2027-04-24 20:30:00 | Duration: 0 days 14:00:00
49,Aleppo,Syria,Damascus,Syria,458,Economy,1,30 kg,1,11/18/2024,16:57:00,0 days 02:00:00,11/18/2024 16:57,Aleppo Syria to Damascus Syria | Class: Economy | Price: 458 | Departure: 2024-11-18 16:57:00 | Duration: 0 days 02:00:00
49,Aleppo,Syria,Damascus,Syria,458,Business,2,40 kg,2,11/18/2024,16:57:00,0 days 02:00:00,11/18/2024 16:57,Aleppo Syria to Damascus Syria | Class: Business | Price: 458 | Departure: 2024-11-18 16:57:00 | Duration: 0 days 02:00:00
53,Aleppo,Syria,Damascus,Syria,160,Economy,1,30 kg,1,11/22/2024,16:02:00,0 days 06:00:00,11/22/2024 16:02,Aleppo Syria to Damascus Syria | Class: Economy | Price: 160 | Departure: 2024-11-22 16:02:00 | Duration: 0 days 06:00:00
53,Aleppo,Syria,Damascus,Syria,160,Business,2,40 kg,2,11/22/2024,16:02:00,0 days 06:00:00,11/22/2024 16:02,Aleppo Syria to Damascus Syria | Class: Business | Price: 160 | Departure: 2024-11-22 16:02:00 | Duration: 0 days 06:00:00
91,Aleppo,Syria,Damascus,Syria,57,Economy,1,30 kg,1,12/30/2024,17:09:00,0 days 02:00:00,12/30/2024 17:09,Aleppo Syria to Damascus Syria | Class: Economy | Price: 57 | Departure: 2024-12-30 17:09:00 | Duration: 0 days 02:00:00
91,Aleppo,Syria,Damascus,Syria,57,Business,2,40 kg,2,12/30/2024,17:09:00,0 days 02:00:00,12/30/2024 17:09,Aleppo Syria to Damascus Syria | Class: Business | Price: 57 | Departure: 2024-12-30 17:09:00 | Duration: 0 days 02:00:00
111,Aleppo,Syria,Damascus,Syria,479,Economy,1,30 kg,1,1/19/2025,0:01:00,0 days 04:00:00,1/19/2025 0:01,Aleppo Syria to Damascus Syria | Class: Economy | Price: 479 | Departure: 2025-01-19 00:01:00 | Duration: 0 days 04:00:00
111,Aleppo,Syria,Damascus,Syria,479,Business,2,40 kg,2,1/19/2025,0:01:00,0 days 04:00:00,1/19/2025 0:01,Aleppo Syria to Damascus Syria | Class: Business | Price: 479 | Departure: 2025-01-19 00:01:00 | Duration: 0 days 04:00:00
170,Aleppo,Syria,Damascus,Syria,381,Economy,1,30 kg,1,3/19/2025,19:26:00,0 days 04:00:00,3/19/2025 19:26,Aleppo Syria to Damascus Syria | Class: Economy | Price: 381 | Departure: 2025-03-19 19:26:00 | Duration: 0 days 04:00:00
170,Aleppo,Syria,Damascus,Syria,381,Business,2,40 kg,2,3/19/2025,19:26:00,0 days 04:00:00,3/19/2025 19:26,Aleppo Syria to Damascus Syria | Class: Business | Price: 381 | Departure: 2025-03-19 19:26:00 | Duration: 0 days 04:00:00
213,Aleppo,Syria,Damascus,Syria,180,Economy,1,30 kg,1,5/1/2025,7:14:00,0 days 12:00:00,5/1/2025 7:14,Aleppo Syria to Damascus Syria | Class: Economy | Price: 180 | Departure: 2025-05-01 07:14:00 | Duration: 0 days 12:00:00
213,Aleppo,Syria,Damascus,Syria,180,Business,2,40 kg,2,5/1/2025,7:14:00,0 days 12:00:00,5/1/2025 7:14,Aleppo Syria to Damascus Syria | Class: Business | Price: 180 | Departure: 2025-05-01 07:14:00 | Duration: 0 days 12:00:00
256,Aleppo,Syria,Damascus,Syria,247,Economy,1,30 kg,1,6/13/2025,1:14:00,0 days 03:00:00,6/13/2025 1:14,Aleppo Syria to Damascus Syria | Class: Economy | Price: 247 | Departure: 2025-06-13 01:14:00 | Duration: 0 days 03:00:00
256,Aleppo,Syria,Damascus,Syria,247,Business,2,40 kg,2,6/13/2025,1:14:00,0 days 03:00:00,6/13/2025 1:14,Aleppo Syria to Damascus Syria | Class: Business | Price: 247 | Departure: 2025-06-13 01:14:00 | Duration: 0 days 03:00:00
263,Aleppo,Syria,Damascus,Syria,462,Economy,1,30 kg,1,6/20/2025,13:34:00,0 days 03:00:00,6/20/2025 13:34,Aleppo Syria to Damascus Syria | Class: Economy | Price: 462 | Departure: 2025-06-20 13:34:00 | Duration: 0 days 03:00:00
263,Aleppo,Syria,Damascus,Syria,462,Business,2,40 kg,2,6/20/2025,13:34:00,0 days 03:00:00,6/20/2025 13:34,Aleppo Syria to Damascus Syria | Class: Business | Price: 462 | Departure: 2025-06-20 13:34:00 | Duration: 0 days 03:00:00
362,Aleppo,Syria,Damascus,Syria,116,Economy,1,30 kg,1,9/27/2025,10:42:00,0 days 06:00:00,9/27/2025 10:42,Aleppo Syria to Damascus Syria | Class: Economy | Price: 116 | Departure: 2025-09-27 10:42:00 | Duration: 0 days 06:00:00
362,Aleppo,Syria,Damascus,Syria,116,Business,2,40 kg,2,9/27/2025,10:42:00,0 days 06:00:00,9/27/2025 10:42,Aleppo Syria to Damascus Syria | Class: Business | Price: 116 | Departure: 2025-09-27 10:42:00 | Duration: 0 days 06:00:00
384,Aleppo,Syria,Damascus,Syria,492,Economy,1,30 kg,1,10/19/2025,1:45:00,0 days 01:00:00,10/19/2025 1:45,Aleppo Syria to Damascus Syria | Class: Economy | Price: 492 | Departure: 2025-10-19 01:45:00 | Duration: 0 days 01:00:00
384,Aleppo,Syria,Damascus,Syria,492,Business,2,40 kg,2,10/19/2025,1:45:00,0 days 01:00:00,10/19/2025 1:45,Aleppo Syria to Damascus Syria | Class: Business | Price: 492 | Departure: 2025-10-19 01:45:00 | Duration: 0 days 01:00:00
402,Aleppo,Syria,Damascus,Syria,495,Economy,1,30 kg,1,11/6/2025,18:06:00,0 days 01:00:00,11/6/2025 18:06,Aleppo Syria to Damascus Syria | Class: Economy | Price: 495 | Departure: 2025-11-06 18:06:00 | Duration: 0 days 01:00:00
402,Aleppo,Syria,Damascus,Syria,495,Business,2,40 kg,2,11/6/2025,18:06:00,0 days 01:00:00,11/6/2025 18:06,Aleppo Syria to Damascus Syria | Class: Business | Price: 495 | Departure: 2025-11-06 18:06:00 | Duration: 0 days 01:00:00
441,Aleppo,Syria,Damascus,Syria,230,Economy,1,30 kg,1,12/15/2025,0:43:00,0 days 03:00:00,12/15/2025 0:43,Aleppo Syria to Damascus Syria | Class: Economy | Price: 230 | Departure: 2025-12-15 00:43:00 | Duration: 0 days 03:00:00
441,Aleppo,Syria,Damascus,Syria,230,Business,2,40 kg,2,12/15/2025,0:43:00,0 days 03:00:00,12/15/2025 0:43,Aleppo Syria to Damascus Syria | Class: Business | Price: 230 | Departure: 2025-12-15 00:43:00 | Duration: 0 days 03:00:00
452,Aleppo,Syria,Damascus,Syria,449,Economy,1,30 kg,1,12/26/2025,9:54:00,0 days 09:00:00,12/26/2025 9:54,Aleppo Syria to Damascus Syria | Class: Economy | Price: 449 | Departure: 2025-12-26 09:54:00 | Duration: 0 days 09:00:00
452,Aleppo,Syria,Damascus,Syria,449,Business,2,40 kg,2,12/26/2025,9:54:00,0 days 09:00:00,12/26/2025 9:54,Aleppo Syria to Damascus Syria | Class: Business | Price: 449 | Departure: 2025-12-26 09:54:00 | Duration: 0 days 09:00:00
489,Aleppo,Syria,Damascus,Syria,396,Economy,1,30 kg,1,2/1/2026,12:44:00,0 days 11:00:00,2/1/2026 12:44,Aleppo Syria to Damascus Syria | Class: Economy | Price: 396 | Departure: 2026-02-01 12:44:00 | Duration: 0 days 11:00:00
489,Aleppo,Syria,Damascus,Syria,396,Business,2,40 kg,2,2/1/2026,12:44:00,0 days 11:00:00,2/1/2026 12:44,Aleppo Syria to Damascus Syria | Class: Business | Price: 396 | Departure: 2026-02-01 12:44:00 | Duration: 0 days 11:00:00
600,Aleppo,Syria,Damascus,Syria,176,Economy,1,30 kg,1,5/23/2026,20:22:00,0 days 19:00:00,5/23/2026 20:22,Aleppo Syria to Damascus Syria | Class: Economy | Price: 176 | Departure: 2026-05-23 20:22:00 | Duration: 0 days 19:00:00
600,Aleppo,Syria,Damascus,Syria,176,Business,2,40 kg,2,5/23/2026,20:22:00,0 days 19:00:00,5/23/2026 20:22,Aleppo Syria to Damascus Syria | Class: Business | Price: 176 | Departure: 2026-05-23 20:22:00 | Duration: 0 days 19:00:00
603,Aleppo,Syria,Damascus,Syria,184,Economy,1,30 kg,1,5/26/2026,16:09:00,0 days 13:00:00,5/26/2026 16:09,Aleppo Syria to Damascus Syria | Class: Economy | Price: 184 | Departure: 2026-05-26 16:09:00 | Duration: 0 days 13:00:00
603,Aleppo,Syria,Damascus,Syria,184,Business,2,40 kg,2,5/26/2026,16:09:00,0 days 13:00:00,5/26/2026 16:09,Aleppo Syria to Damascus Syria | Class: Business | Price: 184 | Departure: 2026-05-26 16:09:00 | Duration: 0 days 13:00:00
621,Aleppo,Syria,Damascus,Syria,465,Economy,1,30 kg,1,6/13/2026,8:58:00,0 days 01:00:00,6/13/2026 8:58,Aleppo Syria to Damascus Syria | Class: Economy | Price: 465 | Departure: 2026-06-13 08:58:00 | Duration: 0 days 01:00:00
621,Aleppo,Syria,Damascus,Syria,465,Business,2,40 kg,2,6/13/2026,8:58:00,0 days 01:00:00,6/13/2026 8:58,Aleppo Syria to Damascus Syria | Class: Business | Price: 465 | Departure: 2026-06-13 08:58:00 | Duration: 0 days 01:00:00
712,Aleppo,Syria,Damascus,Syria,146,Economy,1,30 kg,1,9/12/2026,22:17:00,0 days 13:00:00,9/12/2026 22:17,Aleppo Syria to Damascus Syria | Class: Economy | Price: 146 | Departure: 2026-09-12 22:17:00 | Duration: 0 days 13:00:00
712,Aleppo,Syria,Damascus,Syria,146,Business,2,40 kg,2,9/12/2026,22:17:00,0 days 13:00:00,9/12/2026 22:17,Aleppo Syria to Damascus Syria | Class: Business | Price: 146 | Departure: 2026-09-12 22:17:00 | Duration: 0 days 13:00:00
716,Aleppo,Syria,Damascus,Syria,243,Economy,1,30 kg,1,9/16/2026,15:38:00,0 days 15:00:00,9/16/2026 15:38,Aleppo Syria to Damascus Syria | Class: Economy | Price: 243 | Departure: 2026-09-16 15:38:00 | Duration: 0 days 15:00:00
716,Aleppo,Syria,Damascus,Syria,243,Business,2,40 kg,2,9/16/2026,15:38:00,0 days 15:00:00,9/16/2026 15:38,Aleppo Syria to Damascus Syria | Class: Business | Price: 243 | Departure: 2026-09-16 15:38:00 | Duration: 0 days 15:00:00
727,Aleppo,Syria,Damascus,Syria,242,Economy,1,30 kg,1,9/27/2026,19:16:00,0 days 13:00:00,9/27/2026 19:16,Aleppo Syria to Damascus Syria | Class: Economy | Price: 242 | Departure: 2026-09-27 19:16:00 | Duration: 0 days 13:00:00
727,Aleppo,Syria,Damascus,Syria,242,Business,2,40 kg,2,9/27/2026,19:16:00,0 days 13:00:00,9/27/2026 19:16,Aleppo Syria to Damascus Syria | Class: Business | Price: 242 | Departure: 2026-09-27 19:16:00 | Duration: 0 days 13:00:00
782,Aleppo,Syria,Damascus,Syria,53,Economy,1,30 kg,1,11/21/2026,14:30:00,0 days 01:00:00,11/21/2026 14:30,Aleppo Syria to Damascus Syria | Class: Economy | Price: 53 | Departure: 2026-11-21 14:30:00 | Duration: 0 days 01:00:00
782,Aleppo,Syria,Damascus,Syria,53,Business,2,40 kg,2,11/21/2026,14:30:00,0 days 01:00:00,11/21/2026 14:30,Aleppo Syria to Damascus Syria | Class: Business | Price: 53 | Departure: 2026-11-21 14:30:00 | Duration: 0 days 01:00:00
808,Aleppo,Syria,Damascus,Syria,299,Economy,1,30 kg,1,12/17/2026,5:11:00,0 days 02:00:00,12/17/2026 5:11,Aleppo Syria to Damascus Syria | Class: Economy | Price: 299 | Departure: 2026-12-17 05:11:00 | Duration: 0 days 02:00:00
808,Aleppo,Syria,Damascus,Syria,299,Business,2,40 kg,2,12/17/2026,5:11:00,0 days 02:00:00,12/17/2026 5:11,Aleppo Syria to Damascus Syria | Class: Business | Price: 299 | Departure: 2026-12-17 05:11:00 | Duration: 0 days 02:00:00
886,Aleppo,Syria,Damascus,Syria,159,Economy,1,30 kg,1,3/5/2027,5:07:00,0 days 08:00:00,3/5/2027 5:07,Aleppo Syria to Damascus Syria | Class: Economy | Price: 159 | Departure: 2027-03-05 05:07:00 | Duration: 0 days 08:00:00
886,Aleppo,Syria,Damascus,Syria,159,Business,2,40 kg,2,3/5/2027,5:07:00,0 days 08:00:00,3/5/2027 5:07,Aleppo Syria to Damascus Syria | Class: Business | Price: 159 | Departure: 2027-03-05 05:07:00 | Duration: 0 days 08:00:00
900,Aleppo,Syria,Damascus,Syria,159,Economy,1,30 kg,1,3/19/2027,4:48:00,0 days 02:00:00,3/19/2027 4:48,Aleppo Syria to Damascus Syria | Class: Economy | Price: 159 | Departure: 2027-03-19 04:48:00 | Duration: 0 days 02:00:00
900,Aleppo,Syria,Damascus,Syria,159,Business,2,40 kg,2,3/19/2027,4:48:00,0 days 02:00:00,3/19/2027 4:48,Aleppo Syria to Damascus Syria | Class: Business | Price: 159 | Departure: 2027-03-19 04:48:00 | Duration: 0 days 02:00:00
933,Aleppo,Syria,Damascus,Syria,297,Economy,1,30 kg,1,4/21/2027,5:15:00,0 days 09:00:00,4/21/2027 5:15,Aleppo Syria to Damascus Syria | Class: Economy | Price: 297 | Departure: 2027-04-21 05:15:00 | Duration: 0 days 09:00:00
933,Aleppo,Syria,Damascus,Syria,297,Business,2,40 kg,2,4/21/2027,5:15:00,0 days 09:00:00,4/21/2027 5:15,Aleppo Syria to Damascus Syria | Class: Business | Price: 297 | Departure: 2027-04-21 05:15:00 | Duration: 0 days 09:00:00
997,Aleppo,Syria,Damascus,Syria,258,Economy,1,30 kg,1,6/24/2027,6:15:00,0 days 12:00:00,6/24/2027 6:15,Aleppo Syria to Damascus Syria | Class: Economy | Price: 258 | Departure: 2027-06-24 06:15:00 | Duration: 0 days 12:00:00
997,Aleppo,Syria,Damascus,Syria,258,Business,2,40 kg,2,6/24/2027,6:15:00,0 days 12:00:00,6/24/2027 6:15,Aleppo Syria to Damascus Syria | Class: Business | Price: 258 | Departure: 2027-06-24 06:15:00 | Duration: 0 days 12:00:00
75,Sharjah,UAE,Damascus,Syria,479,Economy,1,30 kg,1,12/14/2024,11:00:00,0 days 01:00:00,12/14/2024 11:00,Sharjah UAE to Damascus Syria | Class: Economy | Price: 479 | Departure: 2024-12-14 11:00:00 | Duration: 0 days 01:00:00
75,Sharjah,UAE,Damascus,Syria,479,Business,2,40 kg,2,12/14/2024,11:00:00,0 days 01:00:00,12/14/2024 11:00,Sharjah UAE to Damascus Syria | Class: Business | Price: 479 | Departure: 2024-12-14 11:00:00 | Duration: 0 days 01:00:00
132,Sharjah,UAE,Damascus,Syria,79,Economy,1,30 kg,1,2/9/2025,15:38:00,0 days 08:00:00,2/9/2025 15:38,Sharjah UAE to Damascus Syria | Class: Economy | Price: 79 | Departure: 2025-02-09 15:38:00 | Duration: 0 days 08:00:00
132,Sharjah,UAE,Damascus,Syria,79,Business,2,40 kg,2,2/9/2025,15:38:00,0 days 08:00:00,2/9/2025 15:38,Sharjah UAE to Damascus Syria | Class: Business | Price: 79 | Departure: 2025-02-09 15:38:00 | Duration: 0 days 08:00:00
135,Sharjah,UAE,Damascus,Syria,483,Economy,1,30 kg,1,2/12/2025,3:09:00,0 days 02:00:00,2/12/2025 3:09,Sharjah UAE to Damascus Syria | Class: Economy | Price: 483 | Departure: 2025-02-12 03:09:00 | Duration: 0 days 02:00:00
135,Sharjah,UAE,Damascus,Syria,483,Business,2,40 kg,2,2/12/2025,3:09:00,0 days 02:00:00,2/12/2025 3:09,Sharjah UAE to Damascus Syria | Class: Business | Price: 483 | Departure: 2025-02-12 03:09:00 | Duration: 0 days 02:00:00
175,Sharjah,UAE,Damascus,Syria,159,Economy,1,30 kg,1,3/24/2025,9:59:00,0 days 01:00:00,3/24/2025 9:59,Sharjah UAE to Damascus Syria | Class: Economy | Price: 159 | Departure: 2025-03-24 09:59:00 | Duration: 0 days 01:00:00
175,Sharjah,UAE,Damascus,Syria,159,Business,2,40 kg,2,3/24/2025,9:59:00,0 days 01:00:00,3/24/2025 9:59,Sharjah UAE to Damascus Syria | Class: Business | Price: 159 | Departure: 2025-03-24 09:59:00 | Duration: 0 days 01:00:00
183,Sharjah,UAE,Damascus,Syria,450,Economy,1,30 kg,1,4/1/2025,12:55:00,0 days 08:00:00,4/1/2025 12:55,Sharjah UAE to Damascus Syria | Class: Economy | Price: 450 | Departure: 2025-04-01 12:55:00 | Duration: 0 days 08:00:00
183,Sharjah,UAE,Damascus,Syria,450,Business,2,40 kg,2,4/1/2025,12:55:00,0 days 08:00:00,4/1/2025 12:55,Sharjah UAE to Damascus Syria | Class: Business | Price: 450 | Departure: 2025-04-01 12:55:00 | Duration: 0 days 08:00:00
234,Sharjah,UAE,Damascus,Syria,88,Economy,1,30 kg,1,5/22/2025,3:10:00,0 days 05:00:00,5/22/2025 3:10,Sharjah UAE to Damascus Syria | Class: Economy | Price: 88 | Departure: 2025-05-22 03:10:00 | Duration: 0 days 05:00:00
234,Sharjah,UAE,Damascus,Syria,88,Business,2,40 kg,2,5/22/2025,3:10:00,0 days 05:00:00,5/22/2025 3:10,Sharjah UAE to Damascus Syria | Class: Business | Price: 88 | Departure: 2025-05-22 03:10:00 | Duration: 0 days 05:00:00
360,Sharjah,UAE,Damascus,Syria,231,Economy,1,30 kg,1,9/25/2025,21:34:00,0 days 01:00:00,9/25/2025 21:34,Sharjah UAE to Damascus Syria | Class: Economy | Price: 231 | Departure: 2025-09-25 21:34:00 | Duration: 0 days 01:00:00
360,Sharjah,UAE,Damascus,Syria,231,Business,2,40 kg,2,9/25/2025,21:34:00,0 days 01:00:00,9/25/2025 21:34,Sharjah UAE to Damascus Syria | Class: Business | Price: 231 | Departure: 2025-09-25 21:34:00 | Duration: 0 days 01:00:00
